Fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2023-12-30 15:15:00,1.002,9.576,7.92,6.225,12.5475,10.0275,1.086,14.5425,1.152,14.385
2023-12-30 15:20:00,1.062,10.008,8.28,7.35,13.545,10.08,1.074,15.0675,1.164,14.2275
2023-12-30 15:25:00,0.864,9.396,9.018,6.45,12.9675,10.395,1.098,14.7,1.344,16.065
2023-12-30 15:30:00,0.888,9.342,8.622,7.725,13.23,9.87,1.014,14.7,1.188,15.75
2023-12-30 15:35:00,0.852,8.676,8.496,6.675,12.705,9.2925,0.96,15.4875,1.32,16.40625
2023-12-30 15:40:00,0.894,9.018,8.532,7.35,12.7575,9.6075,0.96,16.065,1.116,15.435
2023-12-30 15:45:00,0.894,8.892,8.514,6.825,13.3875,9.555,0.906,13.65,1.272,15.61875
2023-12-30 15:50:00,0.906,8.982,8.352,6.525,12.6525,9.8175,0.882,15.225,1.248,15.72375
2023-12-30 15:55:00,0.87,8.514,8.316,6.75,12.6525,10.0275,0.954,15.6975,1.152,16.3275
2023-12-30 16:00:00,0.99,8.622,8.334,6.825,12.285,10.3425,0.912,15.225,1.14,15.96
2023-12-30 16:05:00,0.996,9.486,8.514,7.425,12.4425,10.2375,0.906,14.2275,1.188,15.56625
2023-12-30 16:10:00,0.876,9.162,8.208,7.2,11.55,10.395,0.93,14.385,1.248,14.6475
2023-12-30 16:15:00,0.978,9.648,8.406,5.775,11.235,10.2375,0.954,15.96,1.212,15.75
2023-12-30 16:20:00,0.93,9.504,8.532,6.675,10.7625,10.5525,0.888,14.9625,1.176,16.0125
2023-12-30 16:25:00,1.152,9.36,8.46,6.975,10.9725,10.08,0.936,14.5425,1.2,16.66875
2023-12-30 16:30:00,1.08,8.532,8.154,7.35,10.29,9.975,0.93,15.75,1.164,15.88125
2023-12-30 16:35:00,0.876,9.45,8.046,6.825,11.1825,9.765,0.996,14.7525,1.296,15.3825
2023-12-30 16:40:00,0.906,9.666,7.992,7.275,11.025,9.7125,1.05,15.8025,1.212,14.98875
2023-12-30 16:45:00,0.87,9.306,8.064,6.675,10.815,9.8175,1.02,15.54,1.128,14.7
2023-12-30 16:50:00,0.978,9.324,7.884,6.525,10.71,9.975,1.008,14.07,1.176,14.8575
2023-12-30 16:55:00,1.23,9.342,7.902,6.225,10.92,10.2375,0.948,14.7525,1.188,14.83125
2023-12-30 17:00:00,1.302,9.72,8.01,7.725,11.0775,10.185,0.894,15.75,1.26,13.0725
2023-12-30 17:05:00,1.23,10.008,8.19,7.575,11.235,10.185,0.888,15.435,1.164,13.57125
2023-12-30 17:10:00,1.452,9.36,7.956,7.125,11.55,10.08,0.888,14.3325,1.2,14.04375
2023-12-30 17:15:00,1.554,9.216,7.848,7.275,11.1825,10.6575,0.882,15.2775,1.176,14.41125
2023-12-30 17:20:00,1.494,9.558,8.226,6.525,11.6025,10.185,0.906,15.54,1.152,14.41125
2023-12-30 17:25:00,1.44,9.666,8.118,7.05,11.4975,10.605,0.882,16.275,1.26,14.7525
2023-12-30 17:30:00,1.638,10.062,7.884,6.15,11.0775,11.3925,1.002,14.385,1.176,13.0725
2023-12-30 17:35:00,1.632,9.72,7.758,6.75,10.7625,11.34,1.716,14.595,1.14,13.755
2023-12-30 17:40:00,1.692,9.576,7.848,6.375,10.6575,12.0225,1.8,15.855,1.092,13.04625
2023-12-30 17:45:00,1.62,9.648,8.136,7.125,10.8675,11.3925,1.782,16.0125,1.116,13.0725
2023-12-30 17:50:00,1.62,9.774,8.19,5.85,11.0775,11.655,1.788,14.0175,1.38,12.285
2023-12-30 17:55:00,1.866,9.63,8.172,6.9,10.92,11.8125,1.824,15.54,1.38,12.20625
2023-12-30 18:00:00,1.83,9.792,7.686,6.375,11.0775,11.13,1.824,15.75,1.332,12.41625
2023-12-30 18:05:00,1.608,9.432,8.244,7.125,11.025,11.34,1.806,14.49,1.332,13.15125
2023-12-30 18:10:00,1.59,8.784,7.92,6.15,10.92,10.7625,1.824,15.54,1.392,13.335
2023-12-30 18:15:00,1.662,8.82,7.902,5.175,11.76,11.7075,1.77,16.0125,1.272,11.78625
2023-12-30 18:20:00,1.62,9.756,7.74,6.225,10.8675,11.445,1.824,15.0675,1.308,12.18
2023-12-30 18:25:00,1.602,10.224,7.776,6.225,11.13,11.3925,1.86,14.6475,1.428,12.2325
2023-12-30 18:30:00,1.566,10.008,7.902,6.225,11.445,11.025,1.806,15.225,1.392,12.67875
2023-12-30 18:35:00,1.584,9.234,8.226,7.05,11.2875,11.7075,1.89,15.225,1.356,12.78375
2023-12-30 18:40:00,1.596,8.964,8.37,7.05,10.605,11.2875,1.896,14.28,1.344,13.1775
2023-12-30 18:45:00,1.602,9.234,8.622,7.275,11.235,11.445,1.896,14.9625,1.44,12.41625
2023-12-30 18:50:00,1.632,9.576,8.658,6.375,11.235,11.3925,1.89,16.38,1.44,12.73125
2023-12-30 18:55:00,1.584,9.36,8.712,6.675,10.71,11.1825,1.884,16.0125,1.344,12.62625
2023-12-30 19:00:00,1.572,9.468,8.658,7.425,10.8675,10.8675,1.914,16.59,1.284,12.41625
2023-12-30 19:05:00,1.56,9.18,8.694,6.975,10.3425,10.71,1.86,14.07,1.332,12.36375
2023-12-30 19:10:00,1.608,9.252,8.604,7.125,11.2875,11.1825,1.848,15.33,1.548,12.57375
2023-12-30 19:15:00,1.578,9.018,8.532,6.6,11.235,10.6575,1.824,15.015,1.32,11.52375
2023-12-30 19:20:00,1.614,9.126,8.838,6.525,11.8125,11.0775,1.812,14.91,1.428,11.6025
2023-12-30 19:25:00,1.59,9.198,8.856,7.65,11.1825,11.655,1.884,16.065,1.26,11.99625
2023-12-30 19:30:00,1.566,8.478,8.946,6.825,10.92,10.815,1.896,16.275,1.344,12.18
2023-12-30 19:35:00,1.548,8.658,8.928,6.375,10.92,10.5525,1.89,14.9625,1.536,11.97
2023-12-30 19:40:00,1.56,8.442,8.802,7.275,11.2875,10.4475,1.962,15.54,1.452,11.47125
2023-12-30 19:45:00,1.584,8.388,8.55,6.6,11.9175,10.71,1.896,14.175,1.296,10.5525
2023-12-30 19:50:00,1.548,7.686,8.46,6.75,11.55,12.495,1.89,16.17,1.344,10.84125
2023-12-30 19:55:00,1.722,8.208,8.55,7.35,11.13,11.6025,1.872,17.4825,1.368,11.13
2023-12-30 20:00:00,1.608,8.73,8.586,6.825,10.7625,11.8125,1.83,15.855,1.26,10.99875
2023-12-30 20:05:00,1.554,9.198,8.784,7.05,10.92,12.3375,1.788,15.33,1.332,10.89375
2023-12-30 20:10:00,1.554,8.892,8.694,6.675,11.1825,11.655,1.83,15.855,1.404,10.15875
2023-12-30 20:15:00,1.596,8.73,8.766,7.5,10.1325,11.55,1.878,15.855,1.308,10.29
2023-12-30 20:20:00,1.596,8.856,8.946,7.575,11.025,11.8125,1.86,16.695,1.32,10.00125
2023-12-30 20:25:00,1.506,8.568,9.234,6.9,10.5,11.4975,1.884,17.5875,1.32,10.1325
2023-12-30 20:30:00,1.524,8.604,9.072,7.125,11.8125,11.445,1.866,15.3825,1.284,10.52625
2023-12-30 20:35:00,1.5,8.676,8.82,6.6,11.9175,11.235,1.782,16.5375,1.272,10.0275
2023-12-30 20:40:00,1.554,9.306,8.622,6.975,11.34,11.97,1.788,17.115,1.176,10.47375
2023-12-30 20:45:00,1.512,9.432,8.586,6.75,11.655,11.76,1.818,15.6975,1.224,9.6075
2023-12-30 20:50:00,1.488,8.928,8.55,6.6,11.13,11.6025,1.824,16.9575,1.308,9.58125
2023-12-30 20:55:00,1.512,8.982,8.37,7.125,11.0775,11.235,1.806,16.8,1.116,10.42125
2023-12-30 21:00:00,1.482,9.396,8.73,7.2,10.2375,10.7625,1.806,15.225,1.224,10.3425
2023-12-30 21:05:00,1.566,9.414,8.766,6.45,11.6025,11.0775,1.788,15.9075,1.104,10.31625
2023-12-30 21:10:00,1.53,8.442,9.252,6.9,11.0775,10.9725,1.854,16.1175,1.092,9.84375
2023-12-30 21:15:00,1.5,8.91,9.36,6.45,10.815,11.4975,1.854,15.33,1.116,9.58125
2023-12-30 21:20:00,1.476,8.694,9.036,6.975,10.71,11.1825,1.788,15.6975,1.068,9.45
2023-12-30 21:25:00,1.59,8.316,9.252,6.825,10.8675,10.7625,1.794,16.275,1.092,9.21375
2023-12-30 21:30:00,1.476,7.992,9.018,6.75,9.87,10.5525,1.77,16.2225,1.2,9.2925
2023-12-30 21:35:00,1.476,8.172,8.928,7.275,10.29,10.5,1.74,15.12,1.056,10.57875
2023-12-30 21:40:00,1.5,8.01,8.928,7.125,9.9225,10.4475,1.716,16.3275,1.092,9.52875
2023-12-30 21:45:00,1.464,7.416,9.0,6.3,10.29,10.29,1.668,16.4325,1.008,10.29
2023-12-30 21:50:00,1.494,7.722,8.946,6.45,10.3425,10.4475,1.674,14.9625,1.032,9.63375
2023-12-30 21:55:00,1.482,7.614,8.802,6.0,10.0275,10.8675,1.656,15.54,1.008,9.58125
2023-12-30 22:00:00,1.44,7.218,8.748,6.45,10.185,10.8675,1.542,15.225,0.936,10.08
2023-12-30 22:05:00,1.464,6.948,8.478,6.3,9.135,10.8675,1.524,14.7,0.972,9.2925
2023-12-30 22:10:00,1.512,7.506,7.992,6.6,10.0275,10.7625,1.5,14.595,0.948,9.7125
2023-12-30 22:15:00,1.434,7.686,7.686,5.4,9.135,10.395,1.494,14.91,0.912,10.21125
2023-12-30 22:20:00,1.488,5.94,7.254,5.25,9.2925,10.29,1.5,13.8075,0.936,9.73875
2023-12-30 22:25:00,1.452,5.544,6.84,5.775,8.9775,10.29,1.512,14.0175,0.924,10.21125
2023-12-30 22:30:00,1.404,5.634,6.102,6.075,9.24,10.185,1.488,13.5975,0.888,9.6075
2023-12-30 22:35:00,1.494,5.58,5.112,6.675,9.1875,8.4525,1.476,14.4375,0.888,9.765
2023-12-30 22:40:00,1.218,5.04,5.22,7.425,9.135,7.4025,1.452,14.7,0.96,9.94875
2023-12-30 22:45:00,1.2,5.886,5.292,6.45,8.61,7.035,1.458,13.335,0.9,9.765
2023-12-30 22:50:00,1.248,5.886,5.112,5.775,7.0875,7.5075,1.452,14.3325,0.936,9.26625
2023-12-30 22:55:00,1.224,5.364,4.95,5.4,6.5625,6.825,1.44,14.595,0.948,9.24
2023-12-30 23:00:00,1.224,5.364,4.824,5.4,7.2975,7.14,1.41,12.9675,0.888,9.10875
2023-12-30 23:05:00,1.236,5.454,5.004,5.925,7.6125,6.93,1.416,12.7575,0.912,8.7675
2023-12-30 23:10:00,1.2,5.49,4.968,5.175,6.9825,7.0875,1.41,12.285,0.936,8.4525
2023-12-30 23:15:00,1.23,5.274,4.914,5.4,7.455,6.6675,1.416,12.6,0.948,7.27125
2023-12-30 23:20:00,1.212,5.508,5.13,5.175,7.035,6.72,1.422,12.6,0.948,7.245
2023-12-30 23:25:00,1.266,5.76,5.256,5.175,7.6125,6.1425,1.422,12.8625,0.924,7.455
2023-12-30 23:30:00,1.128,5.778,5.166,5.4,6.615,6.7725,1.422,13.65,0.54,7.035
2023-12-30 23:35:00,0.894,5.85,5.292,5.025,7.4025,6.9825,1.416,13.545,0.36,7.11375
2023-12-30 23:40:00,0.906,5.13,5.562,5.025,6.6675,6.93,1.416,12.39,0.372,7.0875
2023-12-30 23:45:00,0.948,5.868,5.31,5.7,6.93,6.8775,1.416,12.9675,0.396,7.11375
2023-12-30 23:50:00,0.99,5.778,5.328,4.95,6.7725,6.7725,1.134,13.545,0.396,7.27125
2023-12-30 23:55:00,0.912,5.724,5.256,5.25,7.035,6.825,0.876,12.285,0.312,7.56
2023-12-31 00:00:00,0.942,5.436,4.86,5.25,6.51,6.825,0.876,12.6,0.348,7.58625
2023-12-31 00:05:00,0.894,5.112,4.644,5.625,6.8775,6.3,0.876,11.34,0.372,9.135
2023-12-31 00:10:00,0.9,5.13,4.77,5.1,6.7725,6.8775,0.87,11.445,0.348,7.95375
2023-12-31 00:15:00,0.996,4.608,4.698,5.475,6.7725,6.3,0.876,10.9725,0.36,7.42875
2023-12-31 00:20:00,0.906,5.598,4.662,5.025,6.7725,6.3,0.876,9.0825,0.336,7.79625
2023-12-31 00:25:00,0.942,5.634,4.626,5.475,6.93,6.405,0.876,9.9225,0.384,7.245
2023-12-31 00:30:00,0.9,5.13,4.446,6.075,6.825,6.405,0.882,10.4475,0.384,7.98
2023-12-31 00:35:00,0.9,5.004,4.428,4.875,6.7725,6.3,0.876,10.185,0.384,7.455
2023-12-31 00:40:00,0.99,5.004,4.266,4.425,6.3,6.405,0.882,8.925,0.396,7.53375
2023-12-31 00:45:00,0.894,4.896,4.554,5.025,5.9325,6.7725,0.876,9.345,0.372,7.42875
2023-12-31 00:50:00,0.906,5.76,4.878,4.425,5.67,6.2475,0.876,9.9225,0.408,7.48125
2023-12-31 00:55:00,0.948,5.85,4.77,4.5,5.67,6.2475,0.876,10.71,0.408,7.32375
2023-12-31 01:00:00,0.906,5.382,4.734,5.1,5.565,6.0375,0.876,9.6075,0.384,6.85125
2023-12-31 01:05:00,0.906,5.238,4.68,4.575,5.565,5.985,0.882,9.2925,0.312,7.35
2023-12-31 01:10:00,1.02,5.022,4.554,5.55,5.9325,6.09,0.888,10.5525,0.384,7.74375
2023-12-31 01:15:00,0.906,4.932,4.572,5.25,6.3,6.3525,0.882,9.555,0.324,6.58875
2023-12-31 01:20:00,0.906,5.184,4.896,5.025,6.615,6.72,0.888,9.7125,0.372,6.9825
2023-12-31 01:25:00,0.948,5.094,4.896,5.175,6.2475,6.825,0.882,10.71,0.324,7.14
2023-12-31 01:30:00,0.906,4.86,5.4,4.95,6.09,6.2475,0.882,10.605,0.396,6.95625
2023-12-31 01:35:00,0.996,5.094,5.148,5.775,5.9325,6.2475,0.876,9.87,0.348,6.27375
2023-12-31 01:40:00,0.888,4.968,4.932,5.55,5.88,6.1425,0.876,9.0825,0.336,6.615
2023-12-31 01:45:00,0.9,4.41,4.986,5.85,6.1425,6.09,0.876,9.5025,0.408,5.8275
2023-12-31 01:50:00,0.924,4.986,4.986,5.175,5.88,6.6675,0.888,9.8175,0.372,7.16625
2023-12-31 01:55:00,0.9,4.824,5.094,4.95,5.88,6.615,0.882,10.08,0.36,7.21875
2023-12-31 02:00:00,0.93,4.824,5.022,5.175,5.46,6.7725,0.882,9.9225,0.36,6.8775
2023-12-31 02:05:00,0.972,4.608,4.986,5.175,5.6175,6.93,0.87,9.555,0.384,6.74625
2023-12-31 02:10:00,0.894,5.094,4.986,5.1,5.8275,6.7725,0.864,9.1875,0.348,6.58875
2023-12-31 02:15:00,0.894,4.806,4.896,4.875,5.6175,6.825,0.87,8.925,0.312,6.72
2023-12-31 02:20:00,0.948,4.608,5.058,5.4,6.09,6.615,0.864,10.0275,0.312,6.09
2023-12-31 02:25:00,0.912,5.184,5.31,4.575,5.9325,6.6675,0.876,10.5525,0.348,6.3525
2023-12-31 02:30:00,0.978,5.076,5.31,5.4,6.3,6.8775,0.87,10.1325,0.336,6.405
2023-12-31 02:35:00,0.96,4.788,5.544,5.25,6.615,6.2475,0.87,10.185,0.312,6.48375
2023-12-31 02:40:00,0.9,4.806,5.058,4.875,6.2475,6.5625,0.858,10.0275,0.396,6.37875
2023-12-31 02:45:00,0.93,4.878,5.022,4.65,6.0375,6.2475,0.852,10.3425,0.312,5.69625
2023-12-31 02:50:00,0.906,5.22,5.13,5.475,6.72,6.615,0.822,9.24,0.384,5.88
2023-12-31 02:55:00,0.966,4.662,5.202,4.8,5.985,6.1425,0.822,9.87,0.312,6.09
2023-12-31 03:00:00,0.942,4.5,5.076,4.425,5.8275,6.2475,0.81,9.975,0.36,7.035
2023-12-31 03:05:00,0.912,5.04,4.86,5.325,6.0375,6.195,0.81,9.2925,0.336,6.48375
2023-12-31 03:10:00,0.888,4.86,4.824,4.5,5.9325,6.3525,0.81,8.5575,0.348,6.7725
2023-12-31 03:15:00,0.93,4.392,4.968,4.725,5.67,6.09,0.81,9.0825,0.324,7.56
2023-12-31 03:20:00,0.9,4.824,5.418,4.875,5.5125,6.93,0.822,9.3975,0.312,7.53375
2023-12-31 03:25:00,0.96,5.022,5.346,4.875,5.5125,6.7725,0.822,10.0275,0.312,7.32375
2023-12-31 03:30:00,0.936,4.518,5.31,4.35,5.565,6.7725,0.816,9.8175,0.312,7.9275
2023-12-31 03:35:00,0.912,4.824,5.31,5.7,5.5125,6.615,0.816,10.08,0.312,7.875
2023-12-31 03:40:00,0.918,4.41,5.022,4.8,5.775,6.615,0.816,10.0275,0.312,8.9775
2023-12-31 03:45:00,0.93,4.86,4.788,4.575,5.9325,6.3,0.816,9.9225,0.324,9.03
2023-12-31 03:50:00,0.966,4.59,5.022,4.575,5.9325,6.825,0.816,10.0275,0.312,8.925
2023-12-31 03:55:00,0.954,4.806,4.41,4.575,5.9325,6.4575,0.822,9.765,0.384,8.79375
2023-12-31 04:00:00,0.918,4.698,4.554,4.2,5.88,6.5625,0.816,9.7125,0.312,8.2425
2023-12-31 04:05:00,0.906,4.788,4.806,4.575,5.7225,6.7725,0.816,8.61,0.312,7.69125
2023-12-31 04:10:00,0.954,5.202,4.788,4.95,5.565,6.405,0.822,9.135,0.36,8.3475
2023-12-31 04:15:00,0.948,6.12,4.932,4.725,5.67,6.7725,0.822,10.08,0.348,9.26625
2023-12-31 04:20:00,0.9,5.238,5.058,4.5,5.67,6.7725,0.816,9.0825,0.312,9.2925
2023-12-31 04:25:00,0.936,5.112,4.95,5.1,5.5125,6.8775,0.822,9.6075,0.312,8.0325
2023-12-31 04:30:00,0.906,5.4,5.328,4.65,5.6175,6.72,0.816,9.66,0.348,8.4
2023-12-31 04:35:00,0.912,6.156,5.202,5.55,5.775,6.7725,0.816,9.87,0.348,9.94875
2023-12-31 04:40:00,0.936,5.868,5.292,5.475,6.72,6.615,0.816,9.765,0.324,9.6075
2023-12-31 04:45:00,0.954,5.328,4.932,5.55,6.615,6.5625,0.81,9.5025,0.312,9.345
2023-12-31 04:50:00,0.93,5.688,5.022,5.925,6.7725,6.1425,0.816,8.5575,0.336,8.9775
2023-12-31 04:55:00,0.906,5.886,5.112,5.025,6.615,6.405,0.816,8.8725,0.312,8.3475
2023-12-31 05:00:00,0.906,5.598,4.698,5.925,6.6675,5.985,0.822,8.715,0.312,8.84625
2023-12-31 05:05:00,0.942,5.814,5.094,4.875,6.8775,6.0375,0.822,8.295,0.312,9.16125
2023-12-31 05:10:00,0.978,6.192,5.004,5.55,6.615,5.985,0.822,8.715,0.324,9.03
2023-12-31 05:15:00,0.906,6.156,5.148,4.725,6.4575,6.09,0.822,9.135,0.312,9.10875
2023-12-31 05:20:00,0.942,6.246,5.634,5.4,6.5625,6.3,0.816,8.925,0.312,8.3475
2023-12-31 05:25:00,0.918,6.84,5.904,4.95,6.6675,6.3,0.81,8.715,0.312,8.3475
2023-12-31 05:30:00,0.9,7.488,6.03,5.1,6.1425,7.035,0.816,9.6075,0.312,8.58375
2023-12-31 05:35:00,0.936,7.47,5.886,4.65,6.72,7.455,0.828,9.6075,0.312,8.89875
2023-12-31 05:40:00,0.972,8.298,5.796,5.7,6.51,7.4025,0.816,8.715,0.312,8.925
2023-12-31 05:45:00,0.894,7.146,5.976,5.25,6.51,7.1925,0.822,8.7675,0.324,8.47875
2023-12-31 05:50:00,0.93,7.254,6.048,5.625,6.51,6.93,0.816,9.24,0.336,8.19
2023-12-31 05:55:00,0.9,7.056,6.084,5.55,6.51,6.615,0.822,8.9775,0.384,8.95125
2023-12-31 06:00:00,0.93,6.858,6.03,5.775,6.6675,6.3525,0.816,9.87,0.324,7.42875
2023-12-31 06:05:00,0.966,6.408,6.066,5.1,7.245,6.6675,0.822,10.1325,0.36,8.58375
2023-12-31 06:10:00,0.918,6.552,5.49,5.475,6.9825,6.1425,0.822,9.87,0.372,8.84625
2023-12-31 06:15:00,0.972,6.678,5.184,6.225,6.93,6.195,0.828,10.3425,0.36,10.08
2023-12-31 06:20:00,0.552,8.136,5.328,5.775,6.9825,6.5625,0.828,10.8675,0.432,10.31625
2023-12-31 06:25:00,0.552,8.496,5.472,5.475,7.2975,6.2475,0.726,10.5525,0.336,10.26375
2023-12-31 06:30:00,0.594,7.812,5.508,6.15,7.455,6.93,0.726,9.87,0.36,10.92
2023-12-31 06:35:00,0.612,7.848,5.688,5.775,8.1375,7.2975,0.726,10.815,0.588,10.47375
2023-12-31 06:40:00,0.852,7.632,5.634,5.775,8.82,9.1875,0.708,9.66,0.912,10.15875
2023-12-31 06:45:00,1.206,7.344,5.562,5.25,9.5025,9.345,0.72,9.5025,0.888,9.8175
2023-12-31 06:50:00,1.146,7.56,5.814,5.1,9.975,9.6075,0.708,10.92,0.9,9.1875
2023-12-31 06:55:00,1.17,7.542,5.832,5.025,9.8175,9.8175,0.708,12.1275,0.888,9.58125
2023-12-31 07:00:00,1.242,7.344,5.868,4.95,9.7125,9.5025,0.708,11.1825,0.924,10.10625
2023-12-31 07:05:00,1.146,6.84,5.886,6.3,9.555,9.2925,0.708,10.815,0.924,10.2375
2023-12-31 07:10:00,1.182,8.118,5.562,6.675,10.3425,9.135,0.708,11.34,0.912,10.92
2023-12-31 07:15:00,1.152,7.704,5.814,8.325,10.815,9.345,0.714,10.605,0.9,10.605
2023-12-31 07:20:00,1.146,8.244,6.066,7.425,10.92,9.765,0.72,10.6575,0.948,11.05125
2023-12-31 07:25:00,1.176,7.578,6.354,7.2,11.3925,9.765,0.72,11.1825,1.056,10.7625
2023-12-31 07:30:00,1.194,8.262,6.408,6.3,11.2875,9.3975,0.72,10.815,0.876,11.15625
2023-12-31 07:35:00,1.146,8.064,6.174,7.575,10.9725,9.135,0.72,10.8675,0.78,11.1825
2023-12-31 07:40:00,1.176,7.83,6.228,8.25,11.34,8.82,0.714,11.025,0.756,9.73875
2023-12-31 07:45:00,1.146,8.352,6.12,7.575,10.8675,8.7675,0.72,10.1325,0.828,9.765
2023-12-31 07:50:00,1.146,8.37,6.372,7.2,11.34,9.5025,0.714,11.7075,0.84,10.1325
2023-12-31 07:55:00,1.17,7.38,6.39,6.825,11.235,9.135,0.714,12.0225,0.816,11.025
2023-12-31 08:00:00,1.194,7.416,6.372,6.75,10.92,9.66,0.726,10.92,0.744,11.13
2023-12-31 08:05:00,1.176,7.974,6.426,7.425,11.025,9.87,0.714,12.8625,0.792,11.05125
2023-12-31 08:10:00,1.146,7.722,6.336,6.9,11.025,9.6075,0.714,12.6525,0.768,10.605
2023-12-31 08:15:00,1.152,7.488,6.462,7.275,10.92,9.345,0.714,14.385,0.864,10.47375
2023-12-31 08:20:00,1.2,9.054,6.804,6.9,11.1825,9.3975,0.714,14.1225,0.972,10.605
2023-12-31 08:25:00,1.212,8.028,6.696,7.05,10.92,9.45,0.714,14.8575,0.936,10.29
2023-12-31 08:30:00,1.146,7.884,6.588,6.675,11.9175,9.345,0.714,14.805,0.924,10.99875
2023-12-31 08:35:00,1.182,8.892,6.354,6.75,11.7075,9.135,0.72,14.28,0.912,10.5
2023-12-31 08:40:00,1.152,9.738,6.048,6.975,11.025,9.24,0.714,14.28,0.96,11.235
2023-12-31 08:45:00,1.158,8.784,5.958,7.05,10.605,9.345,0.72,13.125,0.984,10.21125
2023-12-31 08:50:00,1.188,8.442,5.94,7.125,11.0775,9.135,0.72,13.9125,0.912,10.5
2023-12-31 08:55:00,1.212,9.324,6.372,6.975,11.0775,8.505,0.714,14.07,0.864,10.63125
2023-12-31 09:00:00,1.158,8.766,6.192,7.65,10.5525,8.925,0.714,12.81,0.888,10.84125
2023-12-31 09:05:00,1.164,8.46,6.246,5.925,11.55,9.1875,0.786,13.755,1.068,10.84125
2023-12-31 09:10:00,1.146,8.73,6.948,7.05,11.13,8.82,0.822,14.07,1.212,10.73625
2023-12-31 09:15:00,1.188,8.658,7.002,6.75,11.4975,8.8725,0.768,14.0175,1.092,10.395
2023-12-31 09:20:00,1.2,8.892,6.66,6.525,11.235,8.9775,0.732,12.9675,0.948,10.63125
2023-12-31 09:25:00,1.152,7.812,7.164,6.45,10.6575,9.1875,0.744,14.0175,1.008,10.94625
2023-12-31 09:30:00,1.182,8.514,6.912,6.9,10.71,9.03,0.774,14.5425,0.936,10.5
2023-12-31 09:35:00,1.14,8.01,6.822,6.45,11.4975,9.135,0.762,13.2825,0.876,11.94375
2023-12-31 09:40:00,1.14,7.704,7.02,7.275,11.655,9.345,0.768,13.5975,0.912,11.025
2023-12-31 09:45:00,1.2,7.884,7.092,6.825,11.235,9.03,0.774,14.3325,0.996,11.15625
2023-12-31 09:50:00,1.218,8.262,6.894,7.575,10.9725,10.8675,0.78,15.015,0.972,11.235
2023-12-31 09:55:00,1.158,8.514,6.966,7.2,11.13,11.865,0.816,12.8625,0.888,10.89375
2023-12-31 10:00:00,1.194,7.614,6.93,6.525,11.13,10.6575,0.852,14.1225,1.176,10.89375
2023-12-31 10:05:00,1.14,8.694,6.84,6.45,11.445,10.29,1.002,13.755,1.104,12.20625
2023-12-31 10:10:00,1.176,8.262,6.948,7.05,10.6575,10.3425,1.086,13.965,1.08,12.15375
2023-12-31 10:15:00,1.254,8.712,7.38,6.525,12.81,11.4975,0.948,13.125,0.96,11.83875
2023-12-31 10:20:00,1.194,8.856,7.362,6.225,11.0775,11.445,0.948,13.5975,1.08,12.52125
2023-12-31 10:25:00,1.218,8.478,7.326,7.125,12.0225,11.025,0.942,14.1225,0.996,11.68125
2023-12-31 10:30:00,1.176,8.982,7.092,7.275,10.71,10.6575,0.972,14.7525,0.912,12.10125
2023-12-31 10:35:00,1.182,9.162,6.948,7.65,10.71,10.605,0.978,15.33,1.044,12.52125
2023-12-31 10:40:00,1.242,8.586,7.2,7.875,10.7625,10.395,1.056,13.0725,0.984,12.285
2023-12-31 10:45:00,1.278,9.18,6.876,7.425,10.4475,10.3425,1.068,13.5975,0.96,13.02
2023-12-31 10:50:00,1.242,8.478,6.984,6.375,11.13,10.815,0.99,12.7575,1.02,12.4425
2023-12-31 10:55:00,1.284,8.1,7.092,7.875,10.8675,10.2375,0.984,13.65,1.152,12.31125
2023-12-31 11:00:00,1.248,8.694,7.002,7.5,10.7625,9.975,0.99,12.705,1.14,12.36375
2023-12-31 11:05:00,1.338,8.73,6.876,7.65,11.97,10.08,0.99,12.9675,1.068,12.81
2023-12-31 11:10:00,1.254,9.108,6.948,6.6,11.655,10.0275,0.996,12.9675,1.2,11.9175
2023-12-31 11:15:00,1.254,8.28,7.02,7.95,10.8675,10.08,1.026,13.5975,1.068,12.10125
2023-12-31 11:20:00,1.368,9.072,7.038,7.95,11.7075,10.395,1.05,13.44,1.044,11.97
2023-12-31 11:25:00,1.32,9.072,7.398,6.975,11.235,10.3425,1.056,12.8625,1.032,12.83625
2023-12-31 11:30:00,1.308,10.026,6.912,7.95,11.76,9.9225,1.02,12.81,0.96,13.2825
2023-12-31 11:35:00,1.29,9.45,7.02,7.05,11.0775,10.8675,1.056,13.86,1.164,13.20375
2023-12-31 11:40:00,1.338,9.0,7.524,7.2,11.235,10.5525,1.116,13.02,1.032,13.04625
2023-12-31 11:45:00,1.338,9.324,7.146,7.725,12.1275,10.395,1.056,13.3875,1.044,13.0725
2023-12-31 11:50:00,1.296,9.576,7.434,6.825,11.235,10.3425,1.044,15.54,1.152,12.9675
2023-12-31 11:55:00,1.35,9.63,7.542,6.9,11.655,10.5,1.056,13.755,1.032,12.9675
2023-12-31 12:00:00,1.308,9.72,7.344,7.65,11.97,10.605,1.068,12.81,1.056,12.25875
2023-12-31 12:05:00,1.284,8.928,7.362,6.75,11.8125,10.4475,1.038,13.7025,0.996,13.15125
2023-12-31 12:10:00,1.326,8.73,7.182,7.125,12.075,10.0275,1.026,13.86,1.104,13.335
